Label,GAIA ID,Old RA,Old DEC,New RA,New DEC,Observation Time,Plate RA,Plate DEC,Field Size,Angular Distance
O0059,416171752482254848,10.658358900191478,52.33722028390866,10.658250349468052,52.33713255616267,1950-03-21T08:05:00,11.485277777777776,53.473333333333336,6.5,1.2407433683747648
E1389,416171752482254848,10.658351493404284,52.33721429794444,10.658250349468052,52.33713255616267,1955-04-15T06:19:00,12.113333333333333,53.471111111111114,6.5,1.4337614439892221
E1389,416171752482254848,10.65835149340449,52.33721429794461,10.658250349468052,52.33713255616267,1955-04-15T06:19:00,12.113333333333333,53.471111111111114,6.5,1.4337614439890107
E1389,416171752482254848,10.658351493404698,52.337214297944776,10.658250349468052,52.33713255616267,1955-04-15T06:19:00,12.113333333333333,53.471111111111114,6.5,1.4337614439888018
E1389,416171752482254848,10.658351493404897,52.33721429794494,10.658250349468052,52.33713255616267,1955-04-15T06:19:00,12.113333333333333,53.471111111111114,6.5,1.4337614439885984
O1389,416171752482254848,10.658351493451555,52.33721429798265,10.658250349468052,52.33713255616267,1955-04-15T06:02:00,12.113333333333333,53.471111111111114,6.5,1.4337614439413304
O1389,416171752482254848,10.65835149345176,52.33721429798281,10.658250349468052,52.33713255616267,1955-04-15T06:02:00,12.113333333333333,53.471111111111114,6.5,1.4337614439411204
O1389,416171752482254848,10.658351493451963,52.337214297982975,10.658250349468052,52.33713255616267,1955-04-15T06:02:00,12.113333333333333,53.471111111111114,6.5,1.433761443940915
O1389,416171752482254848,10.658351493452171,52.337214297983145,10.658250349468052,52.33713255616267,1955-04-15T06:02:00,12.113333333333333,53.471111111111114,6.5,1.4337614439407034
E0729,416171752482254848,10.658354410359463,52.337216655348385,10.658250349468052,52.33713255616267,1953-04-16T07:52:00,12.738888888888889,53.480555555555554,6.5,1.6973962073067006
E0729,416171752482254848,10.65835441035966,52.33721665534854,10.658250349468052,52.33713255616267,1953-04-16T07:52:00,12.738888888888889,53.480555555555554,6.5,1.697396207306508
E0729,416171752482254848,10.658354410359866,52.33721665534871,10.658250349468052,52.33713255616267,1953-04-16T07:52:00,12.738888888888889,53.480555555555554,6.5,1.6973962073063018
E0729,416171752482254848,10.65835441036007,52.337216655348875,10.658250349468052,52.33713255616267,1953-04-16T07:52:00,12.738888888888889,53.480555555555554,6.5,1.6973962073060953
O0729,416171752482254848,10.658354410410162,52.337216655389355,10.658250349468052,52.33713255616267,1953-04-16T07:34:00,12.738888888888889,53.480555555555554,6.5,1.697396207256083
O0729,416171752482254848,10.658354410410347,52.337216655389504,10.658250349468052,52.33713255616267,1953-04-16T07:34:00,12.738888888888889,53.480555555555554,6.5,1.6973962072558988
O0729,416171752482254848,10.65835441041055,52.33721665538967,10.658250349468052,52.33713255616267,1953-04-16T07:34:00,12.738888888888889,53.480555555555554,6.5,1.6973962072556956
O0729,416171752482254848,10.658354410410752,52.33721665538983,10.658250349468052,52.33713255616267,1953-04-16T07:34:00,12.738888888888889,53.480555555555554,6.5,1.6973962072554922
E0675,416171752482254848,10.658354653881059,52.33721685215592,10.658250349468052,52.33713255616267,1953-02-14T11:21:00,13.364444444444445,53.504444444444445,6.5,2.0058628138847125
E0675,416171752482254848,10.658354653881247,52.337216852156075,10.658250349468052,52.33713255616267,1953-02-14T11:21:00,13.364444444444445,53.504444444444445,6.5,2.0058628138845283
