local_id,ref_number,magcal_magdep,magcal_magdep_rms,limiting_mag_local,pos.ra,pos.dec,fwhm_world,ellipticity,theta_j2000,iso_area_world,aflags,bflags,local_bin_reject_flag,series,platenum,mosnum,solnum,expnum,image_x,image_y,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,magcal_local_error,drad_rms2,extinction,magcor_local,blended_mag,a2flags,b2flags,npoints_local,local_bin_index,spatial_bin,magdep_bin,mag_iso,mag_aper,mag_auto,flux_iso,background,flux_max,fwhm_image,kron_radius,sxt_iso0,sxt_iso1,sxt_iso2,sxt_iso3,sxt_iso4,sxt_iso5,sxt_iso6,sxt_iso7,time_accuracy,catalog_ra,catalog_dec,pm_ra_cosdec,pm_dec,plate_dist,sxt_number,gsc_bin_index,dasch_photdb_version_id,dasch_mask_index,reject,exp_local_id,year
4288,420061551442725,12.267848,,13.003201,301.563794,44.456195,0.020807,0.238,65.7,0.000146,0,1349451778,0,ac,39759,0,0,0,14008.596,2128.169,12.516712,0.263496,12.267848,0.214686,0.173902,7.342606,0.385,-0.128008,,0,0,122,240,8,1706,-11.549,-8.2848,-11.2816,41646.79,2615.697,1205.468,12.18,5.1,52,48,44,39,32,22,15,9,0.0007,301.56464,44.45702,-11.2,-9.2,18.5712,38396,143663284,10,0,0,15237,1946.6027132457225
4293,420061551442725,12.446701,0.112231,14.070578,301.564477,44.457259,0.007912,0.243,28.69,9.6e-05,0,1349453824,0,rh,14002,0,0,0,6423.976,10057.033,12.928424,0.162656,12.511969,0.117015,0.14761,3.164657,0.384,0.019247,,0,0,340,1118,1,1770,-11.7574,-9.5508,-11.8482,50460.66,4142.78,1674.306,6.66,3.59,69,63,55,44,36,30,18,8,0.0007,301.56464,44.45702,-11.2,-9.2,2.9197,367941,143663284,10,0,0,15267,1946.638258360028
4301,420061551442725,12.51717,,13.364624,301.564816,44.456452,0.018419,0.292,53.04,0.000386,0,1349451777,0,ai,40416,0,0,0,11086.19,10728.934,12.898717,0.214614,12.51717,0.155419,0.190693,8.644476,0.395,-0.007865,,0,0,602,1231,1,2193,-10.5694,-7.1627,-10.8874,16894.66,4662.59,1409.562,4.5,4.07,22,20,16,13,9,8,5,1,0.00625,301.56464,44.45702,-11.2,-9.2,9.9549,394296,143663284,10,0,0,15294,1946.6711666420265
4313,420061551442725,12.378901,0.159243,13.718395,301.564426,44.45775,0.017468,0.069,1.11,0.00023,0,1349453824,0,ac,39824,0,0,0,8369.151,2288.954,12.869459,0.187632,12.471363,0.128259,0.16744,5.142068,0.385,0.02732,,0,0,183,273,7,1610,-12.0696,-8.4422,-12.2359,67271.36,3050.14,1509.462,10.05,5.38,77,74,64,56,53,40,28,14,0.0007,301.56464,44.45702,-11.2,-9.2,15.72,61789,143663284,10,0,0,15321,1946.7092186091716
4317,420061551442725,12.247039,,14.503116,301.565087,44.456723,0.013727,0.32,-46.02,0.000269,0,1349451776,0,ac,39838,0,0,0,8006.12,17777.045,12.546164,0.241188,12.247039,0.170635,0.191808,3.328057,0.385,-0.065047,,0,0,344,2022,5,1988,-12.5802,-9.3916,-12.705,107665.0,3317.491,2998.934,7.67,3.99,86,75,62,49,43,31,22,12,0.0007,301.56464,44.45702,-11.2,-9.2,12.5471,585130,143663284,10,0,0,15349,1946.7201976564004
4321,420061551442725,12.416037,0.123658,14.483741,301.56518,44.456571,0.008668,0.253,-27.68,0.000228,0,1349453824,0,ac,39859,1,0,0,13927.37,10467.299,12.86774,0.178306,12.513776,0.145348,0.199432,3.337267,0.387,-0.059452,,0,0,479,1190,3,1850,-11.8434,-9.1407,-11.9879,54621.14,3511.106,2586.825,4.73,3.7,68,55,40,34,25,19,11,6,0.0007,301.56464,44.45702,-11.2,-9.2,9.8023,386521,143663284,10,0,0,15371,1946.7529943353873
4327,420061551442725,12.412908,0.143921,14.21676,301.565679,44.456665,0.012498,0.307,69.72,0.000199,128,1349453826,0,ac,39868,0,0,0,2068.524,10372.554,12.912138,0.215224,12.445691,0.132762,0.201876,3.557212,0.386,0.076383,,0,0,223,1155,5,1838,-11.9502,-9.1117,-12.086,60268.12,3593.53,2361.337,6.93,4.07,61,53,44,36,26,20,13,7,0.0007,301.56464,44.45702,-11.2,-9.2,12.3905,278702,143663284,10,0,0,15389,1946.7584586885696
4329,420061551442725,12.280092,0.156749,13.708794,301.564736,44.457327,0.009032,0.264,-44.07,0.000111,0,1349453824,0,ac,39877,0,0,0,2468.976,10307.762,12.878042,0.288432,12.339415,0.180587,0.191224,2.791873,0.385,0.191219,,0,0,371,1157,4,1838,-11.526,-9.0517,-11.6795,40776.32,4017.223,2202.667,4.99,3.5,34,32,25,20,19,13,10,5,0.0007,301.56464,44.45702,-11.2,-9.2,11.5904,200641,143663284,10,0,0,15400,1946.7638879589326
4356,420061551442725,12.435292,,14.887952,301.564492,44.457356,0.004244,0.123,-77.66,4.2e-05,128,1483669504,0,ir,9396,0,0,0,13021.653,3388.667,12.275148,0.140006,12.435292,0.15621,0.13652,1.711724,0.401,-0.086672,,0,0,139,387,7,433,-13.4303,-12.2052,-13.4946,235572.1,3662.867,3587.569,8.51,3.75,170,148,124,101,84,66,46,26,0.0007,301.56464,44.457016,-11.2,-9.2,4.3835,26921,143663284,10,0,0,15591,1946.8486615797399
4357,420061551442725,12.401072,,13.342344,301.564067,44.457165,0.003402,0.308,-84.72,1.3e-05,128,1483669504,0,ir,9405,0,0,0,12856.06,12488.682,12.46847,0.145453,12.401072,0.104318,0.121234,0.89589,0.523,0.023442,,0,0,46,1436,2,1040,-12.0007,-11.4883,-12.077,63134.11,4242.584,2245.387,6.8,3.5,50,45,39,33,26,20,13,7,0.0007,301.56464,44.457016,-11.2,-9.2,2.2047,187665,143663284,10,0,0,15592,1946.8489469267622
4359,420061551442725,12.168801,0.118409,14.947702,301.56415,44.457504,0.009664,0.431,-43.9,0.000341,0,1349453824,0,ac,39951,1,0,0,13785.09,10437.442,12.725735,0.172261,12.304914,0.168355,0.215765,7.170714,0.431,-0.045231,,0,0,325,1189,3,1436,-12.3314,-9.3048,-12.5396,85619.0,3755.126,2819.351,5.26,4.91,101,82,54,43,34,25,19,11,0.0007,301.56464,44.457016,-11.2,-9.2,9.5028,396812,143663284,10,0,0,15597,1946.8678832826836
4363,420061551442725,12.165548,0.156603,13.393417,301.564751,44.456379,0.015102,0.358,40.45,0.000183,0,1349453824,0,ac,40170,0,0,0,2351.999,18635.38,12.611598,0.231713,12.230398,0.23027,0.168225,3.294453,0.485,-0.127676,,0,0,198,2106,8,2000,-11.7824,-8.4864,-12.1599,51635.75,3322.895,1503.03,8.78,4.95,63,59,50,43,40,27,14,6,0.0007,301.5646,44.457016,-11.2,-9.2,18.0441,581563,143663284,10,0,0,15634,1947.2467187077348
4364,420061551442725,12.133416,0.228343,13.750058,301.566217,44.45746,0.042718,0.435,84.68,0.000612,0,1349453826,0,ac,40196,0,0,0,8022.128,9729.417,12.768295,0.212132,12.277876,0.232732,0.233201,10.146927,0.452,0.038419,,0,0,148,1122,1,1844,-12.2341,-7.2786,-12.9805,78280.49,3504.916,829.1607,22.77,5.86,174,159,135,102,73,34,13,2,0.0007,301.5646,44.457016,-11.2,-9.2,2.7083,334240,143663284,10,0,0,15637,1947.304123285421
4365,420061551442725,12.414261,,13.659761,301.564762,44.456967,0.011713,0.423,30.99,0.000156,0,1349451776,0,ac,40206,0,0,0,11032.251,1301.401,12.675712,0.240133,12.414261,0.15673,0.171449,4.176907,0.433,-0.165961,,0,0,213,131,8,1685,-11.4967,-8.695,-11.6992,39688.72,3171.733,1676.819,6.76,4.52,52,48,39,31,24,18,11,7,0.0007,301.5646,44.457016,-11.2,-9.2,18.0257,33494,143663284,10,0,0,15638,1947.3205517590693
4366,420061551442725,12.336889,0.187924,14.184564,301.564557,44.457037,0.009916,0.406,-78.5,0.000161,0,1349453824,0,ac,40220,0,0,0,2439.213,10214.897,12.936437,0.239253,12.416011,0.178647,0.210776,3.397269,0.432,0.092998,,0,0,462,1156,4,1838,-11.3191,-8.8951,-11.6283,33700.14,3490.2,2019.859,5.47,4.71,49,45,29,20,17,11,7,3,0.0007,301.5646,44.457016,-11.2,-9.2,11.761,315065,143663284,10,0,0,15642,1947.3560529801507
4367,420061551442725,12.353131,0.18158,13.484856,301.564909,44.457122,0.007091,0.198,-20.81,8.5e-05,0,1349453824,0,ac,40229,0,0,0,2261.128,10414.482,12.796625,0.236832,12.426061,0.192435,0.196065,3.542156,0.426,-0.053404,,0,0,322,1156,4,1766,-10.5829,-8.6678,-10.9205,17105.87,3674.185,1631.201,3.92,4.91,25,20,12,12,10,8,6,2,0.0007,301.5646,44.457016,-11.2,-9.2,11.9537,319873,143663284,10,0,0,15648,1947.3779102559893
4370,420061551442725,12.401973,0.199356,13.791677,301.564219,44.457128,0.019046,0.171,-78.29,0.000181,0,1349453824,0,ac,40249,0,0,0,14035.91,18527.396,12.905338,0.200685,12.51829,0.140195,0.172892,4.272836,0.385,-0.047228,,0,0,188,2140,7,2426,-11.8007,-8.3602,-12.0243,52515.36,1751.369,1399.447,10.97,4.6,60,58,50,38,34,27,23,12,0.0007,301.5646,44.457016,-11.2,-9.2,16.7219,594745,143663284,10,0,0,15674,1947.454592539357
4371,420061551442725,12.350097,,14.568202,301.565213,44.457239,0.012635,0.223,15.57,0.000227,0,1349451776,0,ac,40252,0,0,0,8101.131,18180.88,12.74002,0.262013,12.350097,0.203905,0.188368,3.794221,0.387,0.028323,,0,0,506,2073,5,1592,-12.4238,-9.2784,-12.6039,93219.5,4389.835,2597.384,7.07,4.85,72,67,57,47,37,29,20,12,0.0007,301.5646,44.457016,-11.2,-9.2,13.2675,559334,143663284,10,0,0,15675,1947.457287942505
4372,420061551442725,12.501798,,15.087511,301.564639,44.457621,0.010658,0.104,-11.81,0.000221,0,1349451776,0,ac,40263,1,0,0,14135.047,15676.819,12.74815,0.241771,12.501798,0.186871,0.17656,3.449571,0.386,-0.149808,,0,0,706,1790,5,1544,-12.7275,-9.6772,-12.8445,123312.9,3347.028,3878.822,5.95,4.0,71,61,54,46,36,29,18,13,0.0007,301.5646,44.457016,-11.2,-9.2,13.1785,523866,143663284,10,0,0,15686,1947.4736907104723
4375,420061551442725,12.33933,,13.522026,301.565093,44.45708,0.01408,0.436,-0.46,0.000158,0,1349451776,0,rh,14296,0,0,0,15642.124,10686.11,12.923619,0.129983,12.33933,0.072435,0.142022,1.30796,0.386,0.153077,,0,0,104,1244,5,1456,-13.2427,-10.3976,-13.2442,198185.4,3050.272,3345.248,12.01,3.55,117,108,95,83,73,61,49,30,0.0007,301.5646,44.457016,-11.2,-9.2,8.2224,310436,143663284,10,0,0,15691,1947.487456826831
4376,420061551442725,12.263868,0.146375,13.763218,301.564482,44.45764,0.010087,0.108,6.17,0.000157,0,1349453824,0,ac,40271,0,0,0,8096.49,18245.643,12.536206,0.230471,12.341656,0.224367,0.164609,4.205142,0.384,-0.170654,,0,0,359,2073,5,2420,-11.6462,-8.9503,-11.8869,45549.82,3142.832,1964.061,5.64,5.24,50,43,33,26,20,18,12,7,0.0007,301.5646,44.457016,-11.2,-9.2,13.4041,457690,143663284,10,0,0,15693,1947.4901484216293
4383,420061551442725,12.332001,0.156403,14.853851,301.564262,44.457171,0.010638,0.126,47.47,0.000211,0,1349453824,0,ac,40305,1,0,0,13764.084,10358.685,12.591783,0.212652,12.372296,0.127661,0.206006,3.545961,0.39,-0.185245,,0,0,589,1189,3,1850,-12.3455,-9.5452,-12.4004,86732.26,3540.028,3250.449,5.81,3.5,63,55,46,39,30,21,16,7,0.0007,301.5646,44.457016,-11.2,-9.2,9.5154,305540,143663284,10,0,0,15735,1947.5503054674878
4397,420061551442725,12.333659,,12.922985,301.565276,44.457813,0.014839,0.369,7.08,0.000288,16384,1349451776,0,rh,14319,0,0,0,16868.2,12442.491,12.760674,0.213162,12.333659,0.211795,0.172099,2.724777,0.387,0.038491,,0,0,39,1448,9,1493,-13.8351,-10.3623,-13.9072,342008.0,2978.029,3267.829,12.75,4.73,217,198,174,154,129,102,72,39,0.0007,301.5646,44.457016,-11.2,-9.2,9.7904,427127,143663284,10,0,0,15812,1947.610339301848
4399,420061551442725,12.420829,,15.512647,301.564791,44.457416,0.011293,0.394,42.67,0.000172,0,1349451776,0,rh,14321,0,0,0,6293.76,10135.678,12.840148,0.15441,12.420829,0.162997,0.151944,2.432748,0.391,0.016635,,0,0,530,1167,1,1428,-13.0722,-10.3217,-13.1089,169394.5,4313.199,3108.639,9.51,3.5,123,112,98,86,76,60,45,27,0.0007,301.5646,44.457016,-11.2,-9.2,3.0838,337895,143663284,10,0,0,15827,1947.612887655031
4402,420061551442725,12.381557,,14.066739,301.563742,44.456795,0.013952,0.04,80.85,0.000298,0,1349451776,0,ac,40356,0,0,0,10709.136,1203.863,12.63934,0.22062,12.381557,0.131018,0.17368,4.92129,0.389,-0.136297,,0,0,203,130,8,1685,-12.2814,-8.7601,-12.3232,81762.87,2661.426,1689.117,8.08,4.31,103,93,83,74,57,46,34,25,0.0007,301.5646,44.457016,-11.2,-9.2,18.0308,34436,143663284,10,0,0,15879,1947.626557544148
4407,420061551442725,12.518947,0.15927,14.2811,301.563873,44.457043,0.007795,0.221,54.61,0.000114,0,1349453824,0,ac,40362,0,0,0,2330.799,10379.941,12.951012,0.214715,12.583885,0.158056,0.215371,3.727822,0.388,-0.020873,,0,0,569,1156,4,1838,-11.5644,-9.2401,-11.6968,42244.38,3100.666,2774.781,4.31,3.92,35,31,26,22,18,11,10,4,0.0007,301.5646,44.457016,-11.2,-9.2,11.9135,294873,143663284,10,0,0,15905,1947.6402179000684
4414,420061551442725,12.34881,0.185347,12.965394,301.566143,44.457889,0.015075,0.229,62.59,0.000154,0,1349453824,0,ac,40381,0,0,0,11091.752,1722.882,12.506824,0.370388,12.40135,0.23342,0.172195,3.844677,0.384,-0.237378,,0,0,96,181,8,1685,-11.1501,-7.9536,-11.5917,28843.01,2808.118,824.9225,8.68,3.5,50,43,37,32,28,18,11,7,0.0007,301.5646,44.457016,-11.2,-9.2,17.3433,49987,143663284,10,0,0,15965,1947.667617141684
4419,420061551442725,12.174091,0.088723,13.952158,301.565458,44.457973,0.008647,0.322,14.77,0.000118,0,1349453824,0,rh,14340,0,0,0,15413.019,10145.615,12.67624,0.115466,12.228409,0.071907,0.137766,2.011734,0.386,0.028811,,0,0,197,1194,5,1780,-12.4063,-10.0471,-12.4165,91728.29,2766.245,2608.662,7.37,3.5,86,84,75,53,41,32,22,14,0.0007,301.5646,44.457016,-11.2,-9.2,7.9557,266549,143663284,10,0,0,15984,1947.6839232936343
4420,420061551442725,12.54565,0.17861,14.277083,301.565381,44.456699,0.00858,0.196,70.5,0.000144,0,1349453824,0,ac,40389,0,0,0,2183.793,10527.199,13.008498,0.212746,12.593848,0.169893,0.206143,3.421311,0.384,0.02557,,0,0,513,1156,4,1856,-11.4033,-8.8751,-11.5623,36419.13,3701.685,2112.285,4.75,3.78,44,38,31,24,18,12,10,5,0.0007,301.5646,44.457016,-11.2,-9.2,12.0795,434841,143663284,10,0,0,15987,1947.6867029158109
4422,420061551442725,12.305226,0.113476,13.662154,301.564615,44.457215,0.020334,0.595,3.65,0.000264,0,1349453824,0,rh,14345,0,0,0,16660.412,12180.61,12.807519,0.165552,12.404955,0.130475,0.213223,3.821574,0.384,-0.00074,,0,0,66,1397,7,1061,-14.3547,-11.035,-14.6629,551913.8,100.6663,6041.574,17.43,5.2,188,172,154,127,105,71,56,29,0.0007,301.5646,44.457016,-11.2,-9.2,9.4454,326684,143663284,10,0,0,15991,1947.6894322929497
4428,420061551442725,12.494568,,14.634278,301.564985,44.457861,0.01582,0.114,45.44,0.0003,0,1349451776,0,ac,40420,0,0,0,13783.674,18937.87,12.557223,0.43161,12.494568,0.134321,0.229617,4.50461,0.385,-0.422421,,0,0,268,2139,7,2012,-13.2241,-9.6381,-13.5468,194827.4,-0.307841,4006.152,9.13,5.23,100,90,81,66,58,46,29,10,0.0007,301.5646,44.457016,-11.2,-9.2,17.0775,657021,143663284,10,0,0,16052,1947.7277153976731
4430,420061551442725,12.452557,0.213211,14.19778,301.563737,44.456756,0.020425,0.305,-40.23,0.000244,0,1349453824,0,ac,40425,1,0,0,13728.555,18197.139,12.781944,0.178284,12.506745,0.114685,0.181769,4.792343,0.387,-0.147869,,0,0,417,2089,7,2426,-12.5886,-9.2136,-12.7992,108501.9,737.9442,2552.931,11.71,4.74,81,75,67,48,40,31,22,16,0.0007,301.5646,44.457016,-11.2,-9.2,15.9311,623116,143663284,10,0,0,16063,1947.755042932238
4431,420061551442725,12.375357,0.171072,13.360637,301.564243,44.456355,0.014759,0.218,-10.92,0.000166,0,1349453824,0,ac,40429,0,0,0,11015.222,1700.099,12.508659,0.301517,12.428055,0.184256,0.145253,5.095428,0.387,-0.279472,,0,0,146,181,8,1685,-11.6465,-8.4546,-11.8862,45561.98,3016.181,1611.698,8.48,5.72,56,54,49,45,34,25,13,5,0.0007,301.5646,44.457016,-11.2,-9.2,17.3725,76358,143663284,10,0,0,16083,1947.7605167638606
4436,420061551442725,12.377017,0.139865,15.183506,301.564894,44.457509,0.010714,0.223,52.04,0.000197,0,1349453824,0,rh,14371,0,0,0,15358.583,10864.454,12.982585,0.171096,12.486431,0.124776,0.152253,2.060559,0.401,0.06315,,0,0,387,1244,5,1456,-13.8548,-10.8385,-13.8834,348270.8,1941.02,4943.317,9.13,3.57,143,133,115,101,89,75,54,35,0.0007,301.5646,44.457016,-11.2,-9.2,7.8859,342279,143663284,10,0,0,16120,1947.7769951019843
4438,420061551442725,12.543786,,13.344835,301.564617,44.458346,0.024021,0.302,-21.29,0.000517,128,1479475203,0,ai,41282,1,0,0,10848.901,10728.964,12.892485,0.298329,12.543786,0.246304,0.226123,10.948276,0.402,-0.053301,,0,0,517,1231,1,2197,-10.4231,-6.9135,-10.4567,14765.66,4544.444,1040.435,5.88,3.5,27,22,19,14,11,7,5,2,0.0007,301.5646,44.457016,-11.2,-9.2,8.9504,451311,143663284,10,0,0,16125,1947.7824546940456
4439,420061551442725,12.434555,,14.544459,301.564479,44.456412,0.013706,0.291,12.74,0.000324,128,1349451779,0,ac,40462,0,0,0,11754.053,2127.512,12.888963,0.176447,12.434555,0.110637,0.195954,5.413755,0.401,0.053408,,0,0,218,233,7,1704,-12.6764,-9.1619,-12.7496,117638.9,2434.745,2435.153,7.88,3.8,105,93,77,65,53,42,32,21,0.0007,301.5646,44.457016,-11.2,-9.2,16.968,70838,143663284,10,0,0,16132,1947.7879152251885
4447,420061551442725,12.385536,,12.912333,301.563661,44.45704,0.019772,0.351,-86.03,0.000321,0,1349386242,0,ac,40483,0,0,0,13735.694,2444.244,12.8302,0.169905,12.385536,0.10908,0.130657,4.093893,0.427,0.014616,,0,0,120,289,8,1706,-12.2437,-8.3032,-12.3092,78974.73,3634.333,1189.964,11.52,5.67,112,107,100,86,73,63,51,27,0.0007,301.5646,44.457016,-11.2,-9.2,17.8382,51965,143663284,10,0,0,16180,1947.807122803559
4448,420061551442725,12.401574,0.157366,14.103525,301.565854,44.457619,0.014578,0.013,-2.23,0.000263,0,1349453824,0,ac,40495,0,0,0,8035.366,10060.494,12.823144,0.191241,12.434823,0.190917,0.174777,4.679634,0.418,-0.035267,,0,0,433,1123,1,1844,-12.2719,-8.7868,-12.3198,81050.37,3661.02,2149.708,7.78,3.5,75,72,64,48,37,22,14,7,0.0007,301.5646,44.457016,-11.2,-9.2,2.1226,315541,143663284,10,0,0,16203,1947.8343950116357
4455,420061551442725,12.35504,,13.812963,301.564853,44.457176,0.02024,0.282,74.46,0.000352,0,1349451776,0,ac,40687,0,0,0,7959.153,9938.562,12.95224,0.310443,12.35504,0.171099,0.194063,5.775063,0.451,0.15382,,0,0,258,1122,1,1430,-12.6598,-8.8561,-13.1558,115857.9,4979.06,1939.928,10.8,6.52,102,100,84,75,57,46,30,17,0.0007,301.5646,44.457016,-11.2,-9.2,2.4445,325845,143663284,10,0,0,16350,1948.295251022587
4457,420061551442725,12.243502,,14.820346,301.564764,44.456878,0.010299,0.185,49.95,0.000158,0,1349451776,0,rh,14515,0,0,0,8127.194,17836.64,12.554423,0.295982,12.243502,0.153246,0.198541,2.867141,0.407,-0.085411,,0,0,338,2023,5,1574,-13.5003,-10.6903,-13.504,251261.1,1985.489,4430.32,8.78,3.5,115,103,90,76,63,48,40,21,0.0007,301.5646,44.457012,-11.2,-9.2,8.1459,458665,143663284,10,0,0,16359,1948.483783904175
4458,420061551442725,12.284812,0.111822,14.892226,301.564084,44.457023,0.013461,0.286,77.1,0.00023,0,1349453824,0,rh,14518,0,0,0,6382.183,18702.059,12.641701,0.209273,12.312546,0.081809,0.139308,3.123122,0.433,-0.093177,,0,0,332,2118,6,1590,-14.007,-10.6391,-14.0664,400683.7,2045.219,4240.22,11.55,3.5,165,160,139,125,109,88,70,44,0.006944,301.5646,44.457012,-11.2,-9.2,9.5325,516559,143663284,10,0,0,16360,1948.491887129364
4459,420061551442725,12.277421,,13.830388,301.564506,44.456785,0.012576,0.184,89.34,0.000133,0,1349451776,0,rh,14521,0,0,0,6838.148,17825.775,12.643503,0.197584,12.277421,0.118093,0.132604,2.756697,0.409,-0.031234,,0,0,106,2019,5,1573,-12.86,-9.9045,-12.9752,139315.0,3081.358,2515.034,10.74,3.5,97,94,85,74,58,44,29,11,0.0007,301.5646,44.457012,-11.2,-9.2,8.3322,389610,143663284,10,0,0,16361,1948.49743053525
4461,420061551442725,12.390359,,14.602229,301.565082,44.457104,0.008615,0.111,26.45,0.000124,0,1349452800,0,rh,14524,0,0,0,11829.647,5789.22,12.931955,0.197661,12.390359,0.135771,0.14215,2.118776,0.407,0.137136,,0,0,280,683,4,930,-12.9305,-10.3657,-13.0166,148664.9,4336.598,3227.396,7.31,3.5,87,82,67,59,50,39,31,18,0.0007,301.5646,44.457012,-11.2,-9.2,7.1742,154629,143663284,10,0,0,16363,1948.5028980944553
4462,420061551442725,12.351312,0.20198,14.384959,301.564911,44.457373,0.011398,0.126,70.33,0.000196,0,1349453824,0,rh,14525,0,0,0,6775.904,18132.69,12.846941,0.195988,12.4419,0.200818,0.22753,1.884511,0.386,0.026661,,0,0,96,2069,6,1176,-13.831,-10.7357,-13.9128,340730.8,3076.214,4382.544,9.74,4.18,144,134,122,106,90,75,58,39,0.0007,301.5646,44.457012,-11.2,-9.2,8.7046,638809,143663284,10,0,0,16364,1948.5031521752219
4463,420061551442725,12.337632,,15.257349,301.564263,44.457297,0.016002,0.399,30.51,0.000236,0,1349451777,0,rh,14529,0,0,0,8309.117,17792.287,12.700977,0.230084,12.337632,0.213806,0.15235,2.233805,0.401,0.003493,,0,0,247,2023,5,1160,-14.2365,-10.8004,-14.2548,495011.0,2799.231,4633.205,13.64,3.5,171,165,155,135,119,105,84,62,0.0007,301.5646,44.457012,-11.2,-9.2,8.0721,501635,143663284,10,0,0,16367,1948.50838649692
4464,420061551442725,12.217549,0.187008,14.516399,301.565433,44.457641,0.017676,0.384,-70.06,0.000354,0,1349453827,0,ac,40738,0,0,0,7212.515,14201.69,12.693406,0.247405,12.30233,0.220799,0.242483,4.758547,0.404,0.002824,,0,0,380,1620,2,1501,-12.33,-9.0947,-12.4275,85506.1,4338.937,2145.988,9.54,3.5,107,96,70,58,41,31,21,11,0.0007,301.5646,44.457012,-11.2,-9.2,6.6221,549497,143663284,10,0,0,16368,1948.5165645776865
4465,420061551442725,12.377099,0.224297,16.056984,301.564302,44.457052,0.012259,0.123,33.88,0.000232,0,1349453825,0,rh,14533,0,0,0,6561.992,17540.78,12.317294,0.511481,12.133512,0.269693,0.20446,2.967329,0.456,-0.226498,,0,0,265,1968,5,1158,-14.5238,-11.1557,-14.5516,644925.1,572.5579,6511.444,10.46,3.5,167,158,148,135,120,103,79,56,0.0007,301.5646,44.457012,-11.2,-9.2,8.1794,631414,143663284,10,0,0,16369,1948.5191395400407
4466,420061551442725,12.194699,0.15252,14.783728,301.564257,44.456892,0.014592,0.346,45.34,0.00021,0,1349453824,0,rh,14535,0,0,0,6702.042,17522.209,12.26322,0.365388,12.146948,0.221563,0.13037,1.594482,0.403,-0.247104,,0,0,206,1969,4,1158,-14.0918,-10.7254,-14.1013,433237.2,2821.021,4504.191,12.45,3.5,153,146,136,123,111,96,83,53,0.0007,301.5646,44.457012,-11.2,-9.2,8.0953,516890,143663284,10,0,0,16370,1948.5220292676254
4467,420061551442725,12.442284,,14.853399,301.565117,44.456971,0.013493,0.065,33.89,0.000256,0,1349451779,0,ac,40744,0,0,0,7100.531,14715.301,12.827352,0.235459,12.442284,0.221152,0.202155,4.124567,0.385,0.011244,,0,0,693,1670,2,1519,-12.6225,-9.4625,-12.9601,111947.9,4521.364,2958.699,7.3,5.11,78,69,60,48,34,30,20,13,0.0007,301.5646,44.457012,-11.2,-9.2,7.5853,504824,143663284,10,0,0,16372,1948.5249038165643
4468,420061551442725,12.398549,,15.258279,301.564429,44.45716,0.008293,0.047,84.36,9.5e-05,0,1349452800,0,rh,14538,0,0,0,6511.591,10170.258,12.355773,0.488559,12.398549,0.162399,0.237147,1.909341,0.404,-0.406136,,0,0,659,1168,1,1356,-11.3786,-8.9839,-11.3502,35599.67,7172.213,914.0875,6.98,3.5,67,66,62,54,45,36,26,16,0.0007,301.5646,44.457012,-11.2,-9.2,2.7766,124669,143663284,10,0,0,16373,1948.525136093087
4469,420061551442725,12.231314,0.174726,13.816577,301.564039,44.457107,0.013141,0.14,0.29,0.000167,0,1349454848,0,ac,40748,0,0,0,6858.053,14536.09,12.885991,0.267677,12.281441,0.199078,0.179505,3.468904,0.392,0.251158,,0,0,427,1669,2,1447,-11.4034,-8.4208,-11.7027,36423.21,6525.181,1270.638,7.11,3.83,49,46,40,31,24,18,13,6,0.0007,301.5646,44.457012,-11.2,-9.2,7.5182,346613,143663284,10,0,0,16375,1948.5359839069135
4470,420061551442725,12.596027,,13.559726,301.564313,44.457132,0.017651,0.21,49.28,0.000238,268435456,1349451776,1,ac,40749,0,0,0,2122.933,18787.86,12.176117,0.63352,12.596027,0.181589,0.237786,6.925777,0.386,-0.729202,,0,0,188,2106,8,2000,-12.4112,-8.8299,-12.3911,92144.84,3177.093,2033.263,10.3,3.5,81,77,71,59,47,34,22,11,0.0007,301.5646,44.457012,-11.2,-9.2,18.4392,351665,143663284,10,0,0,16376,1948.5385313648183
4471,420061551442725,12.333076,,16.4577,301.564567,44.456928,0.005863,0.051,-56.1,8.2e-05,512,1886323714,0,ir,10609,0,0,0,10104.22,11788.65,12.721406,0.20952,12.333076,0.195381,0.134268,0.9413,0.384,0.07545,,0,0,372,1328,1,226,-14.3692,-12.5102,-14.4921,559370.1,3463.803,4283.372,11.69,3.76,329,291,233,188,154,124,92,60,1.0,301.5646,44.457012,-11.2,-9.2,0.7935,283036,143663284,10,0,0,16380,1948.5653312553045
4472,420061551442725,12.23149,0.154353,13.326784,301.563479,44.456513,0.026159,0.158,3.01,0.000214,0,1349453826,0,ac,40757,0,0,0,7870.804,9858.851,12.706764,0.253963,12.342405,0.184118,0.223716,5.77691,0.399,-0.004161,,0,0,230,1122,1,1844,-11.9857,-8.2976,-12.7044,62269.55,3863.426,1643.459,13.95,6.29,62,55,48,36,23,17,10,2,0.0007,301.5646,44.457012,-11.2,-9.2,2.6129,245954,143663284,10,0,0,16381,1948.5657351293628
